gamma,state,num_time_steps,num_trajectories,finite_exact_value,mc_value,mc_sample_variance,mc_sample_std,mc_stderr,mc_ci_lower_95,mc_ci_upper_95,mc_ci_width_95,finite_vs_mc_abs_error,infinite_exact_value,finite_vs_infinite_abs_gap,mc_vs_infinite_abs_gap
0.65,Home,10,100,3.5301661649408382,3.5079898418237305,1.6124329071040147,1.2698160918432302,0.12698160918432302,3.2591058878224572,3.756873795825004,0.4977679080025462,0.02217632311710771,3.588362723735835,0.05819655879499663,0.08037288191210434
0.65,Chat,10,100,3.004542777241925,2.6587283599454103,7.5862629811533235,2.75431715333462,0.275431715333462,2.118882197891825,3.198574521998996,1.079692324107171,0.3458144172965145,3.0627317841517256,0.05818900690980078,0.4040034242063153
0.7000000000000001,Computer,10,100,6.6274534491122,6.619917674210002,17.079468755023107,4.132731391588752,0.4132731391588752,5.8099023214586065,7.429933026961397,1.6200307055027907,0.007535774902198256,6.769889823597733,0.14243637448553326,0.1499721493877315
0.7000000000000001,Coffee,10,100,5.128468617242243,4.980292705400001,7.632212772085576,2.762645972991396,0.2762645972991396,4.438814094693687,5.521771316106315,1.0829572214126273,0.14817591184224188,5.270911805925735,0.14244318868349204,0.2906191005257339
0.7000000000000001,Home,10,100,4.126258435995748,4.211374926550001,2.054756726485436,1.433442264789704,0.1433442264789704,3.9304202426512194,4.492329610448783,0.561909367797564,0.08511649055425341,4.268716044240011,0.14245760824426323,0.057341117690009824
0.7000000000000001,Chat,10,100,3.641566067390769,3.785517254960001,11.831328664699083,3.4396698482120462,0.34396698482120464,3.11134196471044,4.459692545209562,1.348350580499122,0.1439511875692321,3.784006947361735,0.142440879970966,0.0015103075982660918
0.75,Computer,10,100,7.472372213950098,7.785266036987305,16.470367423762184,4.058370045198218,0.40583700451982174,6.989825508128455,8.580706565846155,1.5908810577177013,0.31289382303720714,7.813123663062958,0.3407514491128607,0.027857626075653563
0.75,Coffee,10,100,5.917870054263616,6.120374565124512,11.521202082618865,3.3942896285701467,0.3394289628570147,5.4550937979247625,6.785655332324261,1.3305615343994974,0.20250451086089605,6.258634445279528,0.34076439101591216,0.1382598801550161
0.75,Home,10,100,4.891187376472477,5.036506614685059,2.810610308470773,1.6764874912956473,0.16764874912956473,4.707915066391112,5.365098162979005,0.6571830965878938,0.14531923821258186,5.231982424697924,0.3407950482254476,0.19547581001286574
0.75,Chat,10,100,4.454036974267476,4.71050350189209,12.70138363029293,3.5639000589653085,0.35639000589653086,4.011979090334889,5.4090279134492905,1.397048823114401,0.25646652762461386,4.794796785569752,0.3407598113022763,0.08429328367766242
0.8,Computer,10,100,8.54829839225072,8.844999106560001,24.39236683235701,4.938862908844202,0.4938862908844202,7.876981976426538,9.813016236693464,1.9360342602669272,0.29670071430928147,9.360452117749348,0.8121537254986286,0.5154530111893472
0.8,Coffee,10,100,6.940089809098638,7.151058954240001,11.797338095409875,3.4347253304172485,0.34347253304172487,6.47785278947822,7.824265119001781,1.3464123295235615,0.21096914514136245,7.752266799155385,0.8121769900567468,0.6012078449153844
0.8,Home,10,100,5.881463272004597,5.984230543360002,6.088035932680785,2.4673945636401133,0.24673945636401134,5.500621208886539,6.467839877833464,0.9672186689469244,0.10276727135540487,6.693702645634085,0.8122393736294882,0.7094721022740833
0.8,Chat,10,100,5.499283669426662,5.097877857280001,12.460651987546882,3.5299648705825506,0.35299648705825504,4.4060047426458215,5.789750971914181,1.3837462292683598,0.4014058121466606,6.311451993541176,0.8121683241145146,1.2135741362611752
0.8500000000000001,Computer,10,100,9.93039630308326,8.595042789154123,27.989079601793623,5.290470640859244,0.5290470640859244,7.558110543545711,9.631975034762535,2.0738644912168236,1.335353513929137,11.915894863230204,1.9854985601469437,3.3208520740760807
0.8500000000000001,Home,10,100,7.171848634067271,7.580858141860179,10.029557415786416,3.1669476496756963,0.31669476496756965,6.960136402523743,8.201579881196615,1.241443478672873,0.40900950779290746,9.157509030622359,1.9856603965550876,1.5766508887621802
0.8500000000000001,Coffee,10,100,8.270871830508074,7.347078898353889,17.031548834169133,4.126929710349951,0.4126929710349951,6.538200675125299,8.15595712158248,1.6177564464571808,0.9237929321541856,10.256410073543986,1.9855382430359114,2.909331175190097
0.8500000000000001,Chat,10,100,6.852986872612705,5.9841478812473845,20.14256747304912,4.48804717812203,0.448804717812203,5.104490634335467,6.863805128159302,1.7593144938238356,0.8688389913653207,8.838509395871618,1.985522523258913,2.854361514624234
0.9,Computer,10,100,11.717224754795886,11.203868493250003,38.401854691037705,6.196923001864531,0.619692300186453,9.989271584884555,12.41846540161545,2.429193816730896,0.5133562615458835,16.99194926322912,5.274724508433234,5.788080769979118
0.9,Coffee,10,100,10.00946220151581,9.746591852590003,28.092045346978274,5.300192953749729,0.5300192953749729,8.707754033655055,10.78542967152495,2.077675637869894,0.26287034892580685,15.2842509603073,5.274788758791491,5.537659107717298
0.9,Home,10,100,8.860480799934042,8.880845502790002,20.807968277365173,4.5615751969429565,0.45615751969429563,7.986776764189183,9.774914241390821,1.7881374772016387,0.020364702855960815,14.135500751544848,5.2750199516108065,5.254655248754846
0.9,Chat,10,100,8.614314091064923,8.785185363270001,23.34505838112933,4.831672420718248,0.4831672420718248,7.838177568809225,9.732193157730778,1.8940155889215533,0.17087127220507803,13.88907540714032,5.274761316075397,5.103890043870319
0.9500000000000001,Computer,10,100,14.03701143615029,14.350935219634339,40.904265478016356,6.39564425824454,0.639564425824454,13.097388945018409,15.604481494250269,2.5070925492318596,0.31392378348404826,32.15223516126845,18.11522372511816,17.801299941634113
0.9500000000000001,Coffee,10,100,12.284900916661314,12.725042549637443,36.87872943795715,6.072785970043498,0.6072785970043497,11.534776499508919,13.915308599765968,2.3805321002570508,0.44014163297612896,30.400223141784632,18.115322225123318,17.67518059214719
0.9500000000000001,Chat,10,100,10.912208627257504,12.258836528504965,43.03686984350359,6.560249221142715,0.6560249221142714,10.973027681160993,13.544645375848937,2.571617694687944,1.3466279012474605,29.02748460552494,18.115275978267434,16.768648077019975
0.9500000000000001,Home,10,100,11.075148132603829,10.673360627997365,28.628722929635963,5.3505815506013885,0.5350581550601389,9.624646644079492,11.722074611915238,2.097427967835744,0.40178750460646384,29.190894869484104,18.115746736880276,18.51753424148674
1.0,Computer,10,100,17.055271648199998,17.58,82.97333333333334,9.108969938106798,0.9108969938106798,15.794641892131066,19.365358107868932,3.570716215737865,0.5247283518000003,,,
1.0,Chat,10,100,13.913024955800001,14.59,68.6079797979798,8.282993408060868,0.8282993408060868,12.96653329202007,16.21346670797993,3.24693341595986,0.6769750441999989,,,
1.0,Home,10,100,13.980911332400002,14.27,40.663737373737376,6.37681247754216,0.637681247754216,13.020144754401736,15.519855245598263,2.4997104911965264,0.28908866759999796,,,
1.0,Coffee,10,100,15.263660449499998,14.12,67.11676767676768,8.192482387943699,0.8192482387943698,12.514273451963035,15.725726548036963,3.21145309607393,1.1436604494999987,,,
0.0,Computer,20,100,2.8,2.68,6.886464646464646,2.624207432057277,0.26242074320572767,2.165655343316774,3.1943446566832265,1.0286893133664525,0.11999999999999966,2.8,0.0,0.11999999999999966
0.0,Coffee,20,100,2.1,2.03,0.292020202020202,0.5403889358787817,0.05403889358787817,1.9240837685677585,2.135916231432241,0.2118324628644824,0.07000000000000028,2.1,0.0,0.07000000000000028
0.0,Home,20,100,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,Chat,20,100,0.3,0.35,1.8257575757575757,1.3512059708858513,0.13512059708858512,0.08516362970637315,0.6148363702936268,0.5296727405872537,0.04999999999999999,0.3,0.0,0.04999999999999999
0.05,Computer,20,100,2.906825699279282,2.913973879461526,6.504956567879944,2.550481634491796,0.2550481634491796,2.4140794791011344,3.413868279821918,0.9997888007207839,0.007148180182244168,2.906825699279282,0.0,0.007148180182244168
0.05,Coffee,20,100,2.152940253213472,2.1760495828508577,0.30233976348043456,0.5498543111410826,0.054985431114108266,2.0682781378672055,2.28382102783451,0.2155428899673044,0.023109329637385656,2.1529402532134716,4.440892098500626e-16,0.0231093296373861
0.05,Home,20,100,1.0753183557363601,1.0779196390812422,0.0010519671533166795,0.03243404312318585,0.003243404312318585,1.0715625666290978,1.0842767115333867,0.012714144904288854,0.002601283344882077,1.0753183557363601,0.0,0.002601283344882077
0.05,Chat,20,100,0.37449414156033234,0.2989797933514751,1.8977064280800977,1.377572658003961,0.1377572658003961,0.028975552382698777,0.5689840343202515,0.5400084819375527,0.07551434820885722,0.3744941415603322,1.1102230246251565e-16,0.07551434820885711
0.1,Computer,20,100,3.02319315046619,3.6400888205357615,5.402102781629235,2.324242410255272,0.2324242410255272,3.184537308125728,4.095640332945795,0.9111030248200666,0.6168956700695714,3.02319315046619,0.0,0.6168956700695714
0.1,Coffee,20,100,2.2146623101638125,2.2294733352042773,0.3397035600659422,0.5828409389069562,0.058284093890695624,2.1152365111785136,2.343710159230041,0.22847364805152684,0.01481102504046472,2.214662310163813,4.440892098500626e-16,0.014811025040464276
0.1,Home,20,100,1.1580707366027154,1.14900313534341,0.003521604317122558,0.05934310673635614,0.005934310673635614,1.1373718864230842,1.1606343842637359,0.023262497840651607,0.009067601259305391,1.1580707366027156,2.220446049250313e-16,0.009067601259305613
0.1,Chat,20,100,0.45788320075501254,0.4831429806218952,2.1785730770984606,1.47599900985687,0.147599900985687,0.19384717468994866,0.7724387865538418,0.5785916118638931,0.02525977986688266,0.45788320075501254,0.0,0.02525977986688266
0.15000000000000002,Computer,20,100,3.1506696977479565,2.971357819747628,7.157653724753589,2.6753791740150756,0.26753791740150756,2.446983501640673,3.4957321378545827,1.0487486362139096,0.17931187800032866,3.1506696977479556,8.881784197001252e-16,0.17931187800032777
0.15000000000000002,Coffee,20,100,2.286756792240276,2.279113313577631,0.45352493120970844,0.6734425968185472,0.06734425968185473,2.147118564601196,2.4111080625540664,0.2639894979528705,0.00764347866264492,2.2867567922402765,4.440892098500626e-16,0.007643478662645364
0.15000000000000002,Home,20,100,1.2496762720158423,1.2597101727053612,0.011674688266823382,0.10804947138613581,0.010804947138613581,1.2385324763136787,1.2808878690970438,0.04235539278336524,0.010033900689518926,1.249676272015842,2.220446049250313e-16,0.010033900689519148
0.15000000000000002,Chat,20,100,0.5517652326117474,0.662809431438848,2.509719439068894,1.5842094050563185,0.15842094050563185,0.35230438804780956,0.9733144748298863,0.6210100867820768,0.1110441988271006,0.5517652326117473,1.1102230246251565e-16,0.1110441988271007
0.2,Computer,20,100,3.291209198126288,3.221674217263295,6.896647321963436,2.6261468584150878,0.26261468584150877,2.706949433013938,3.7363990015126523,1.0294495684987144,0.06953498086299303,3.2912091981263076,1.9539925233402755e-14,0.06953498086301257
0.2,Coffee,20,100,2.371211419895927,2.3592510649255445,0.6224627225560667,0.7889630679290804,0.07889630679290804,2.2046143036114447,2.5138878262396442,0.3092735226281995,0.011960354970382614,2.371211419895947,1.9984014443252818e-14,0.011960354970402598
0.2,Home,20,100,1.3519283108996119,1.368198770239668,0.024948380849715224,0.15795056457548742,0.015795056457548744,1.3372404595828726,1.3991570808964635,0.061916621313591075,0.01627045934005622,1.3519283108996318,1.9984014443252818e-14,0.016270459340036236
0.2,Chat,20,100,0.658134454092665,0.5635004534805171,2.725551534914348,1.6509244485785375,0.16509244485785374,0.2399192615591238,0.8870816454019105,0.6471623838427867,0.09463400061214788,0.6581344540926848,1.9761969838327786e-14,0.09463400061216765
0.25,Computer,20,100,3.4472811995021297,3.5451337760244495,7.328168423631837,2.707058998919646,0.2707058998919646,3.014550212236199,4.0757173398127,1.0611671275765011,0.09785257652231971,3.4472811995039643,1.8345325258906087e-12,0.09785257652048518
0.25,Coffee,20,100,2.4705422569595727,2.388319155058489,0.5238982020734565,0.7238081251778378,0.07238081251778378,2.246452762523633,2.530185547593345,0.2837327850697124,0.08222310190108395,2.4705422569614077,1.8349766151004587e-12,0.08222310190291893
0.25,Home,20,100,1.4671226184642134,1.4774868536974464,0.042763122813767075,0.20679246314546154,0.020679246314546155,1.4369555309209359,1.5180181764739569,0.08106264555302092,0.010364235233232932,1.4671226184660482,1.8347545704955337e-12,0.010364235231398178
0.25,Chat,20,100,0.7795122317820142,0.6583572951543101,2.963416842379606,1.721457766655809,0.1721457766655809,0.3209515728897715,0.9957630174188487,0.6748114445290772,0.12115493662770416,0.7795122317838488,1.8345325258906087e-12,0.12115493662953869
0.30000000000000004,Computer,20,100,3.6220556931889774,3.8277400833107316,8.381293977824324,2.8950464552100583,0.28950464552100585,3.26031097808956,4.395169188531903,1.134858210442343,0.2056843901217542,3.622055693264332,7.535483348419802e-11,0.20568439004639938
0.30000000000000004,Coffee,20,100,2.5879809002315515,2.42336301302348,0.6473307398806778,0.8045686669767086,0.08045686669767085,2.2656675542960447,2.581058471750915,0.31539091745486975,0.1646178872080717,2.5879809003069063,7.535483348419802e-11,0.16461788728342652
0.30000000000000004,Home,20,100,1.5982411072866323,1.6475112546069353,0.09503646960177162,0.30827985597792734,0.030827985597792734,1.5870884028352614,1.707934106378609,0.12084570354334752,0.04927014732030299,1.5982411073619864,7.535416735038325e-11,0.049270147244948825
0.30000000000000004,Chat,20,100,0.919133960409592,1.0824990958065102,3.2026614667503455,1.7895981299583283,0.17895981299583283,0.7317378623346777,1.4332603292783426,0.7015224669436647,0.1633651353969181,0.9191339604849463,7.535427837268571e-11,0.16336513532156383
0.35000000000000003,Computer,20,100,3.8196734282595513,3.440120522172322,9.278495186795194,3.0460622427644504,0.304606224276445,2.84309232259049,4.037148721754154,1.1940563991636644,0.37955290608722914,3.8196734300305897,1.7710384270230861e-09,0.37955290785826756
0.35000000000000003,Coffee,20,100,2.727747666089681,2.7276710908981054,1.1689370442211429,1.081173919506544,0.1081173919506544,2.515761002674823,2.939581179121388,0.4238201764465652,7.657519157566739e-05,2.7277476678607186,1.7710375388446664e-09,7.657696261320623e-05
0.35000000000000003,Home,20,100,1.749221103925798,1.7929912092607672,0.10096564954126583,0.3177509237457317,0.03177509237457317,1.7307120282066037,1.8552703903149306,0.12455836210832683,0.043770105334969056,1.749221105696836,1.7710379829338763e-09,0.04377010356393107
0.35000000000000003,Chat,20,100,1.0812218732634613,1.1106766630089886,3.7583780951777226,1.9386536810832724,0.19386536810832725,0.7307005415166672,1.49065278450131,0.7599522429846428,0.029454789745527288,1.0812218750344997,1.7710384270230861e-09,0.02945478797448886
0.4,Computer,20,100,4.045651768840814,3.843238409051351,8.29680997840128,2.8804183686404445,0.28804183686404444,3.278676408797824,4.407800409304878,1.1291240005070542,0.20241335978946262,4.045651796563097,2.7722283135744874e-08,0.20241338751174576
0.4,Coffee,20,100,2.8954608297677344,3.016520789377316,1.7001579264292594,1.3039010416551018,0.13039010416551017,2.760956185212916,3.272085393541716,0.5111292083287998,0.12105995960958138,2.89546085749002,2.7722285356190923e-08,0.12105993188729602
