gamma,state,value,sample_variance,sample_std,stderr,ci_lower_95,ci_upper_95,ci_width_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.6000000000000001,Home,2.916720015329389,0.687864784657507,0.8293761418424737,0.08293761418424736,2.754162291528264,3.079277739130514,0.32511544760224964,3,20,100,monte_carlo
0.6000000000000001,Chat,2.8298670559591494,9.231212752601056,3.0382910908273844,0.3038291090827384,2.234362002156982,3.425372109761317,1.1910101076043345,4,20,100,monte_carlo
0.65,Computer,5.972406226594252,14.083255927166258,3.752766436532689,0.3752766436532689,5.236864005033845,6.707948448154659,1.471084443120814,1,20,100,monte_carlo
0.65,Coffee,4.597945696474253,6.664360591011536,2.581542289216184,0.25815422892161843,4.091963407787881,5.103927985160625,1.0119645773727441,2,20,100,monte_carlo
0.65,Home,3.547790783480746,1.2048851479011662,1.0976726050608925,0.10976726050608925,3.332646952888811,3.762934614072681,0.43028766118386985,3,20,100,monte_carlo
0.65,Chat,3.009577487960099,10.18460419151792,3.1913326670088655,0.31913326670088654,2.3840762852263615,3.635078690693837,1.2510024054674753,4,20,100,monte_carlo
0.7000000000000001,Computer,6.4827998227926455,16.751807913356124,4.092897251746753,0.4092897251746753,5.680591961450282,7.285007684135009,1.6044157226847273,1,20,100,monte_carlo
0.7000000000000001,Coffee,5.060395612934304,7.809093817342913,2.79447558896887,0.279447558896887,4.512678397496406,5.608112828372202,1.095434430875797,2,20,100,monte_carlo
0.7000000000000001,Chat,4.351807420976702,12.963374356035818,3.6004686300585673,0.36004686300585675,3.6461155694852234,5.057499272468181,1.4113837029829583,3,20,100,monte_carlo
0.7000000000000001,Home,4.27213812760434,2.1170320959535016,1.4550024384699503,0.14550024384699503,3.9869576496642303,4.557318605544451,0.5703609558802205,4,20,100,monte_carlo
0.75,Computer,7.455518975278755,18.588032987353166,4.311384115032337,0.4311384115032337,6.610487688732417,8.300550261825093,1.690062573092676,1,20,100,monte_carlo
0.75,Coffee,6.351697248984965,8.807953232902031,2.9678196092252693,0.29678196092252696,5.770004605576812,6.933389892393118,1.1633852868163057,2,20,100,monte_carlo
0.75,Home,5.417473029419089,3.4573505394214465,1.859395207969905,0.1859395207969905,5.053031568656987,5.78191449018119,0.7288829215242028,3,20,100,monte_carlo
0.75,Chat,4.915238085701713,13.55585106922457,3.681827137336104,0.3681827137336104,4.193599966783837,5.636876204619589,1.4432762378357527,4,20,100,monte_carlo
0.8,Computer,9.691817695971322,21.34815348250442,4.620406203193007,0.4620406203193007,8.786218080145492,10.597417311797152,1.8111992316516587,1,20,100,monte_carlo
0.8,Coffee,7.296056719260787,14.522912046915172,3.8108938645566046,0.3810893864556605,6.549121521807693,8.042991916713882,1.4938703949061891,2,20,100,monte_carlo
0.8,Chat,6.966799793393767,14.336231688520556,3.7863216567693447,0.3786321656769345,6.224680748666975,7.7089188381205584,1.4842380894535832,3,20,100,monte_carlo
0.8,Home,6.702340715574032,5.799005507168963,2.408112436571217,0.2408112436571217,6.230350678006074,7.174330753141991,0.9439800751359171,4,20,100,monte_carlo
0.8500000000000001,Computer,11.945861018842782,30.32061196709528,5.506415528008696,0.5506415528008696,10.866603575353079,13.025118462332486,2.158514886979409,1,20,100,monte_carlo
0.8500000000000001,Coffee,9.844113840425159,17.37217904219793,4.16799460678609,0.416799460678609,9.027186897495085,10.661040783355233,1.6338538858601472,2,20,100,monte_carlo
0.8500000000000001,Home,8.811865820248205,11.819367520672714,3.437930703297074,0.3437930703297074,8.138031402401978,9.48570023809443,1.347668835692453,3,20,100,monte_carlo
0.8500000000000001,Chat,8.272532023587797,20.943193791119025,4.576373432218904,0.45763734322189037,7.375562830872892,9.169501216302702,1.7939383854298103,4,20,100,monte_carlo
0.9,Computer,14.914575818948668,41.19859794702357,6.418613397535606,0.6418613397535606,13.65652759303169,16.172624044865646,2.5160964518339575,1,20,100,monte_carlo
0.9,Coffee,12.826569286304522,38.42181953854115,6.198533660353967,0.6198533660353968,11.611656688875145,14.0414818837339,2.429825194858755,2,20,100,monte_carlo
0.9,Home,12.547327066687807,20.676995460119798,4.547196439578985,0.45471964395789854,11.656076564530325,13.438577568845288,1.7825010043149623,3,20,100,monte_carlo
0.9,Chat,12.357016595874255,31.415934786397685,5.604991952393659,0.5604991952393659,11.258438173205098,13.455595018543411,2.197156845338314,4,20,100,monte_carlo
0.9500000000000001,Computer,20.84976674647164,73.06090478446883,8.547567185139222,0.8547567185139222,19.174443578184352,22.52508991475893,3.350646336574575,1,20,100,monte_carlo
0.9500000000000001,Coffee,20.437016077666303,79.95230607925689,8.941605341282788,0.8941605341282788,18.684461430774878,22.18957072455773,3.5051092937828527,2,20,100,monte_carlo
0.9500000000000001,Home,19.41333485058398,40.53394055306043,6.366627093921901,0.63666270939219,18.165475940175288,20.66119376099267,2.495717820817385,3,20,100,monte_carlo
0.9500000000000001,Chat,17.82520755436538,69.63383142700084,8.344688815468245,0.8344688815468245,16.189648546533604,19.460766562197158,3.271118015663552,4,20,100,monte_carlo
1.0,Computer,32.04,173.89737373737373,13.187015346065754,1.3187015346065754,29.455344992171113,34.624655007828885,5.169310015657775,1,20,100,monte_carlo
1.0,Home,30.22,114.37535353535354,10.694641346737793,1.0694641346737792,28.123850296039393,32.316149703960605,4.192299407921214,2,20,100,monte_carlo
1.0,Coffee,29.44,110.99636363636363,10.535481177258285,1.0535481177258286,27.375045689257377,31.504954310742626,4.129908621485248,3,20,100,monte_carlo
1.0,Chat,28.56,122.43070707070706,11.0648410323288,1.10648410323288,26.391291157663552,30.728708842336445,4.337417684672889,4,20,100,monte_carlo
0.0,Computer,3.23,5.552626262626263,2.3564011251538357,0.23564011251538358,2.768145379469848,3.691854620530152,0.9237092410603036,1,50,100,monte_carlo
