gamma,state,value,sample_std,stderr,ci_lower_95,ci_upper_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.35000000000000003,Coffee,2.8024222733179682,1.610585503448912,0.5093118557347537,1.8041710360778511,3.8006735105580853,2,10,10,monte_carlo
0.35000000000000003,Home,1.806214030554297,0.3966263687659405,0.1254242705382239,1.5603824602993783,2.052045600809216,3,10,10,monte_carlo
0.35000000000000003,Chat,0.8632539824160158,2.0659377595907222,0.6533068824452053,-0.41722750717658663,2.1437354720086184,4,10,10,monte_carlo
0.4,Computer,3.7078179840000005,2.877729338528839,0.9100179199240875,1.924182860948789,5.491453107051212,1,10,10,monte_carlo
0.4,Coffee,2.4765239808000006,1.293534661457359,0.40905157625800737,1.6747828913343061,3.278265070265695,2,10,10,monte_carlo
0.4,Home,1.7830070272,0.13626260251073652,0.04309001838361058,1.6985505911681233,1.8674634632318767,3,10,10,monte_carlo
0.4,Chat,0.9614919168,2.079400360824691,0.6575641307581988,-0.32733377948606956,2.25031761308607,4,10,10,monte_carlo
0.45,Computer,4.263607660415625,3.7545824129612666,1.18730320877685,1.9364933712129986,6.590721949618251,1,10,10,monte_carlo
0.45,Coffee,2.442590245007227,0.6711094906856108,0.21222345499220857,2.026632273222498,2.858548216791956,2,10,10,monte_carlo
0.45,Home,2.370276675680078,0.45078488502934516,0.14255069714698695,2.090877309271984,2.6496760420881724,3,10,10,monte_carlo
0.45,Chat,0.9505315909962894,2.239816118678823,0.7082920474983089,-0.437720822100396,2.338784004092975,4,10,10,monte_carlo
0.5,Computer,4.51875,3.7477528034243517,1.1851434966102243,2.1958687466439604,6.84163125335604,1,10,10,monte_carlo
0.5,Coffee,3.1140625,1.8190144245064415,0.575222867814076,1.9866256790844112,4.241499320915589,2,10,10,monte_carlo
0.5,Home,2.402734375,0.9197164951940995,0.2908398926440659,1.832688185417631,2.9727805645823695,3,10,10,monte_carlo
0.5,Chat,1.9236328125,2.9842915521642124,0.9437158506838106,0.0739497451597313,3.7733158798402684,4,10,10,monte_carlo
0.55,Computer,4.001962729848048,3.78977827256473,1.1984331168322957,1.653033820856748,6.350891638839347,1,10,10,monte_carlo
0.55,Coffee,3.211765289749805,1.349518966672241,0.42675536802811426,2.3753247684147007,4.048205811084909,2,10,10,monte_carlo
0.55,Home,2.7763838791230473,0.4399033075698799,0.13910964021624106,2.5037289842992148,3.04903877394688,3,10,10,monte_carlo
0.55,Chat,0.7440427938638675,1.8689530793679425,0.5910148570788144,-0.4143463260106087,1.9024319137383436,4,10,10,monte_carlo
0.6000000000000001,Computer,3.8113127936000004,3.0906687071679038,0.9773552607658548,1.895696482498925,5.7269291047010755,1,10,10,monte_carlo
0.6000000000000001,Coffee,3.2632999936000004,1.6805928331390878,0.5314501172074821,2.2216577638733357,4.304942223326665,2,10,10,monte_carlo
0.6000000000000001,Home,2.7535459840000005,0.7080697879459322,0.2239113272261583,2.3146797826367305,3.1924121853632705,3,10,10,monte_carlo
0.6000000000000001,Chat,0.38518174720000053,1.7906537787386891,0.5662544441601448,-0.7246769633538832,1.4950404577538843,4,10,10,monte_carlo
0.65,Computer,6.970190156923633,2.9125631875159828,0.9210333501710598,5.164964790588356,8.77541552325891,1,10,10,monte_carlo
0.65,Coffee,4.3025333739972655,2.5443474320689097,0.8045933044138296,2.72553049734616,5.879536250648371,2,10,10,monte_carlo
0.65,Chat,2.9813415617595704,2.3558044989212448,0.7449707938662815,1.5211988057816588,4.441484317737482,3,10,10,monte_carlo
0.65,Home,2.668845032735156,0.6624814950378214,0.20949504320330514,2.258234748056678,3.0794553174136343,4,10,10,monte_carlo
0.7000000000000001,Computer,8.782370653300003,3.9925399892738764,1.262552001540968,6.307768730279706,11.2569725763203,1,10,10,monte_carlo
0.7000000000000001,Coffee,5.0613698445000015,2.515277361766387,0.7954005410241104,3.502384784092745,6.620354904907257,2,10,10,monte_carlo
